"id","display_name","issn_l","count"
"https://openalex.org/S82316188","European Journal of Finance","1351-847X",1
"https://openalex.org/S4210213652","International Journal of Innovations in Science and Technology","2618-1630",1
"https://openalex.org/S4210188825","Recent Advances in Electrical & Electronic Engineering (Formerly Recent Patents on Electrical & Electronic Engineering)","2352-0965",1
"https://openalex.org/S147498506","Statistics Surveys","1935-7516",1
"https://openalex.org/S4210202797","SHS Web of Conferences","2261-2424",1
"https://openalex.org/S4210169819","Ecoproduction","2193-4614",1
"https://openalex.org/S2764865925","Journal of Energy Storage","2352-152X",1
"https://openalex.org/S4210212997","Soil Security","2667-0062",1
"https://openalex.org/S4210168508","Animals","2076-2615",1
"https://openalex.org/S4210232194","Mathematical Problems of Computer Science","2579-2784",1
"https://openalex.org/S138681734","Nonlinear Dynamics","0924-090X",1
"https://openalex.org/S4210193455","Journal of Medical Imaging","2329-4302",1
"https://openalex.org/S203062545","Science China Earth Sciences","1869-1897",1
"https://openalex.org/S136819581","Journal of Advances in Information Technology","1798-2340",1
"https://openalex.org/S4387287600","npj Climate Action","2731-9814",1
"https://openalex.org/S2765043956","Pertanika journal of science & technology","0128-7680",1
"https://openalex.org/S607880","Engineering Computations","0264-4401",1
"https://openalex.org/S145476921","ACS Nano","1936-0851",1
"https://openalex.org/S107690564","Journal of Earth Science","1674-487X",1
"https://openalex.org/S29331042","Political Analysis","1047-1987",1
"https://openalex.org/S83557516","The Canadian Journal of Chemical Engineering","0008-4034",1
"https://openalex.org/S2764476468","Eastern-European Journal of Enterprise Technologies","1729-3774",1
"https://openalex.org/S4210215097","IISE Transactions on Healthcare Systems Engineering","2472-5579",1
"https://openalex.org/S4210171502","EURO Journal on Computational Optimization","2192-4406",1
"https://openalex.org/S4387289532","Digital Transportation and Safety","2837-7842",1
"https://openalex.org/S3035464634","Visual Computing for Industry Biomedicine and Art","2524-4442",1
"https://openalex.org/S4210206423","Biomimetics","2313-7673",1
"https://openalex.org/S2898504426","Groundwater for Sustainable Development","2352-801X",1
"https://openalex.org/S41155759","Progress in Organic Coatings","0300-9440",1
"https://openalex.org/S118940690","Bulletin of Mathematical Biology","0092-8240",1
"https://openalex.org/S4210169598","Han-guk jeonja georae hakoeji","2288-3908",1
"https://openalex.org/S4210228435","Artificial Intelligence in Agriculture","2589-7217",1
"https://openalex.org/S4210200922","Advances in educational marketing, administration, and leadership book series","2326-9022",1
"https://openalex.org/S89613883","Statistics in Biosciences","1867-1764",1
"https://openalex.org/S2764593084","Energy Research & Social Science","2214-6296",1
"https://openalex.org/S4210192143","Complex System Modeling and Simulation","2096-9929",1
"https://openalex.org/S4210178067","Forensic Science International Digital Investigation","2666-2817",1
"https://openalex.org/S24165732","Test","1133-0686",1
"https://openalex.org/S4210200631","Data Science and Management","2666-7649",1
"https://openalex.org/S4210212057","MEDICAL SCIENCE PULSE","2544-1558",1
"https://openalex.org/S71252645","Frontiers of Electrical and Electronic Engineering in China","1673-3460",1
"https://openalex.org/S2764372918","Journal of Image and Graphics","1006-8961",1
"https://openalex.org/S146364893","Frontiers in Human Neuroscience","1662-5161",1
"https://openalex.org/S2764516800","Journal of Small Business Strategy","1081-8510",1
"https://openalex.org/S10652568","Circulation Research","0009-7330",1
"https://openalex.org/S2898242488","NanoImpact","2452-0748",1
"https://openalex.org/S4210206477","Abel symposia","2193-2808",1
"https://openalex.org/S4385749591","Balisage series on markup technologies","1947-2609",1
"https://openalex.org/S4210209538","INTERNATIONAL JOURNAL OF ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY","2348-9928",1
"https://openalex.org/S2898605202","Smart Health","2352-6483",1
"https://openalex.org/S168377509","International Journal of Electrical Power & Energy Systems","0142-0615",1
"https://openalex.org/S2764539693","EURO Journal on Transportation and Logistics","2192-4376",1
"https://openalex.org/S4210193377","Bulletin of Natural Sciences Research","2738-0971",1
"https://openalex.org/S162583102","Science China Technological Sciences","1869-1900",1
"https://openalex.org/S2737763312","Business Systems Research Journal","1847-8344",1
"https://openalex.org/S4210211469","ZDM","1863-9690",1
"https://openalex.org/S2764646681","Nanomaterials","2079-4991",1
"https://openalex.org/S4210219434","South African Journal of Accounting Research","1029-1954",1
"https://openalex.org/S4210176427","IEEE Design and Test","2168-2356",1
"https://openalex.org/S4210176124","Software Engineering and Applications","2325-2278",1
"https://openalex.org/S4210215979","International Journal of Rough Sets and Data Analysis","2334-4598",1
"https://openalex.org/S4210190301","Sinop Üniversitesi Sosyal Bilimler Dergisi","2547-989X",1
"https://openalex.org/S4210181928","Advances in computer vision and pattern recognition","2191-6586",1
"https://openalex.org/S4210212817","Advanced Intelligent Systems","2640-4567",1
"https://openalex.org/S2739172281","Informação & Informação","1414-2139",1
"https://openalex.org/S4306510516","Fırat Üniversitesi Mühendislik Bilimleri Dergisi","1308-9072",1
"https://openalex.org/S4210239598","JMIR Biomedical Engineering","2561-3278",1
"https://openalex.org/S151470649","International Journal of Medical Robotics and Computer Assisted Surgery","1478-5951",1
"https://openalex.org/S4210193571","EURO Journal on Decision Processes","2193-9438",1
"https://openalex.org/S4210225743","ITE Transactions on Media Technology and Applications","2186-7364",1
"https://openalex.org/S2898358376","iScience","2589-0042",1
"https://openalex.org/S129219326","Cryptography and Communications","1936-2447",1
"https://openalex.org/S4210201308","Urbanisation","2456-3714",1
"https://openalex.org/S137312515","Bioprocess and Biosystems Engineering","1615-7591",1
"https://openalex.org/S135713760","Global Networks","1470-2266",1
"https://openalex.org/S4210219273","International Journal of Scientific Research and Management (IJSRM)","2321-3418",1
"https://openalex.org/S4387279629","Journal of Science & Technology","2582-6921",1
"https://openalex.org/S2765044025","Journal of the Indian Institute of Science","0019-4964",1
"https://openalex.org/S84525459","Journal of Safety Research","0022-4375",1
"https://openalex.org/S4404663223","Information systems engineering and management","3004-958X",1
"https://openalex.org/S33235364","Decision Analysis","1545-8490",1
"https://openalex.org/S2739445894","EAI Endorsed Transactions on Collaborative Computing","2312-8623",1
"https://openalex.org/S4404673444","Geodata and AI.","3050-483X",1
"https://openalex.org/S135560524","BMC Medicine","1741-7015",1
"https://openalex.org/S4210194518","Forecasting","2571-9394",1
"https://openalex.org/S4387286286","Orclever Proceedings of Research and Development","2980-020X",1
"https://openalex.org/S4210240623","Recent Advances in Food Nutrition & Agriculture","2772-574X",1
"https://openalex.org/S68701239","Proceedings of the Institution of Mechanical Engineers Part B Journal of Engineering Manufacture","0954-4054",1
"https://openalex.org/S2898224164","Informatics in Medicine Unlocked","2352-9148",1
"https://openalex.org/S4210167703","Ethik in mediatisierten Welten","2523-384X",1
"https://openalex.org/S4210214595","Journal of Information Technology Teaching Cases","2043-8869",1
"https://openalex.org/S184954342","IEEE Transactions on Automatic Control","0018-9286",1
"https://openalex.org/S4210216627","Methods in chemical process safety","2468-6077",1
"https://openalex.org/S88439605","Ergonomics in Design The Quarterly of Human Factors Applications","1064-8046",1
"https://openalex.org/S2738539744","Catalysts","2073-4344",1
"https://openalex.org/S2764981141","Underground Space","2467-9674",1
"https://openalex.org/S4210192791","Lecture notes in computational science and engineering","1439-7358",1
"https://openalex.org/S4210186819","ACS Engineering Au","2694-2488",1
"https://openalex.org/S36975478","Journal of Urban Technology","1063-0732",1
"https://openalex.org/S102436923","New Astronomy","1384-1076",1
"https://openalex.org/S2898246533","IFAC Proceedings Volumes","1474-6670",1
"https://openalex.org/S4210215246","Legal Issues in the Digital Age","2713-2749",1
"https://openalex.org/S137445289","Cities","0264-2751",1
"https://openalex.org/S151747869","Journal of Food Process Engineering","0145-8876",1
"https://openalex.org/S4210172619","Advances in higher education and professional development book series","2327-6983",1
"https://openalex.org/S2739457260","Journal of Modern Transportation","2095-087X",1
"https://openalex.org/S4210212565","Journal of Software Engineering","1819-4311",1
"https://openalex.org/S4210224136","La Matematica","2730-9657",1
"https://openalex.org/S4210207988","Nature Food","2662-1355",1
"https://openalex.org/S4210196522","E-Health Telecommunication Systems and Networks","2167-9517",1
"https://openalex.org/S4210181026","All Azimuth A Journal of Foreign Policy and Peace","2146-7757",1
"https://openalex.org/S4210229413","Xpert.press","1439-5428",1
"https://openalex.org/S4210236495","Molecular Omics","2515-4184",1
"https://openalex.org/S4387288718","Journal of Computer and Forensic Sciences","2956-0799",1
"https://openalex.org/S4210215153","Operations Research Forum","2662-2556",1
"https://openalex.org/S4210217848","JAMA Network Open","2574-3805",1
"https://openalex.org/S4210196797","AppliedMath","2673-9909",1
"https://openalex.org/S4210227953","Journal of Mines Metals and Fuels","0022-2755",1
"https://openalex.org/S4210179087","AIMS Mathematics","2473-6988",1
"https://openalex.org/S2764801193","Journal of Data and Information Science","2096-157X",1
"https://openalex.org/S4210215724","Lecture notes in production engineering","2194-0525",1
"https://openalex.org/S2764794781","Open Journal of Statistics","2161-718X",1
"https://openalex.org/S119477091","European Journal of Pharmaceutical Sciences","0928-0987",1
"https://openalex.org/S2764671021","Health Policy and Technology","2211-8837",1
"https://openalex.org/S115091506","Technological and Economic Development of Economy","2029-4913",1
"https://openalex.org/S156006901","Gait & Posture","0966-6362",1
"https://openalex.org/S2478001734","IEEE Journal on Exploratory Solid-State Computational Devices and Circuits","2329-9231",1
"https://openalex.org/S191935395","Fusion Engineering and Design","0920-3796",1
"https://openalex.org/S2764679164","The International journal of networked and distributed computing","2211-7938",1
